"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"68.70.39.210:51098","worker_group":"sfm-wg1-m30s++.CA051700B3D2","coin":"BSV","total_requests":10,"avg_latency":63,"95_percentile":63,"99_percentile":63,"median_latency":63,"max_latency":63,"min_latency":63,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:11575","worker_group":"lp-wg2-s19jpro.cos-pb10-r1d2-96","coin":"BSV","total_requests":15,"avg_latency":43.733333333333334,"95_percentile":80.5,"99_percentile":80.5,"median_latency":37,"max_latency":81,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"68.70.39.210:33040","worker_group":"sfm-wg3-m30s++.CA040A000208","coin":"BSV","total_requests":14,"avg_latency":63,"95_percentile":63,"99_percentile":63,"median_latency":63,"max_latency":63,"min_latency":63,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:8934","worker_group":"lp-wg5-s19jpro.cos-pb13-r6b5-104","coin":"BSV","total_requests":17,"avg_latency":38.64705882352941,"95_percentile":50.5,"99_percentile":50.5,"median_latency":37,"max_latency":62,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:21444","worker_group":"lp-wg7-s19jpro.cos-pb15-r9g2-100","coin":"BSV","total_requests":15,"avg_latency":37.266666666666666,"95_percentile":39,"99_percentile":39,"median_latency":37,"max_latency":40,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:17405","worker_group":"lp-wg8-s19jpro.cos-pb16-r2f2-104","coin":"BSV","total_requests":18,"avg_latency":37.72222222222222,"95_percentile":43.5,"99_percentile":43.5,"median_latency":37,"max_latency":49,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:53834","worker_group":"lp-wg4-s19jpro.cos-pb12-r6g4-96","coin":"BSV","total_requests":10,"avg_latency":37.1,"95_percentile":37.5,"99_percentile":37.5,"median_latency":37,"max_latency":38,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:42967","worker_group":"lp-wg4-s19jpro.cos-pb12-r4a1-104","coin":"BSV","total_requests":15,"avg_latency":38.333333333333336,"95_percentile":46,"99_percentile":46,"median_latency":37,"max_latency":52,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"32.132.222.50:6614","worker_group":"lp-wg7-s19jpro.cos-pb15-r6e3-104","coin":"BSV","total_requests":11,"avg_latency":32.09090909090909,"95_percentile":33.5,"99_percentile":33.5,"median_latency":32,"max_latency":34,"min_latency":31,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"68.70.39.210:48486","worker_group":"sfm-wg2-m30s++.CA040A00A44B","coin":"BSV","total_requests":15,"avg_latency":62.13333333333333,"95_percentile":63,"99_percentile":63,"median_latency":62,"max_latency":63,"min_latency":62,"latency":"true","request_type":"minerExchangeDataWithStratum"}
"miner latency","progname":"orca_mapicron","service":"tcpmeasurer","remote_target":"8.46.207.95:54389","worker_group":"lp-wg2-s19jpro.cos-pb10-r3c2-92","coin":"BSV","total_requests":4,"avg_latency":38,"95_percentile":39,"99_percentile":39,"median_latency":37,"max_latency":41,"min_latency":37,"latency":"true","request_type":"minerExchangeDataWithStratum"}
